"score_id","survey_id","survey_method_id","resolution_name","num_points","fraction_coverage"
16120,6002180,26259,"RLS Basic",18,"18"
16121,6002180,26259,"RLS Basic",11,"11"
16122,6002180,26259,"RLS Basic",20,"20"
16123,6002180,26259,"RLS Basic",4,"4"
16124,6002180,26259,"RLS Basic",2,"2"
16125,6002180,26259,"RLS Basic",1,"1"
16126,6002180,26259,"RLS Basic",19,"19"
16127,6002180,26259,"RLS Basic",13,"13"
16128,6002180,26259,"RLS Basic",1,"1"
16129,6002180,26259,"RLS Basic",3,"3"
16130,6002180,26259,"Australian Coral Species",1,"3.44827586206897"
16131,6002180,26259,"Australian Coral Species",1,"3.44827586206897"
16132,6002180,26259,"Australian Coral Species",1,"3.44827586206897"
16133,6002180,26259,"Australian Coral Species",1,"3.44827586206897"
16134,6002180,26259,"Australian Coral Species",1,"3.44827586206897"
16135,6002180,26259,"Australian Coral Species",1,"3.44827586206897"
16136,6002180,26259,"Australian Coral Species",1,"3.44827586206897"
16137,6002180,26259,"Australian Coral Species",15,"51.7241379310345"
16138,6002180,26259,"Australian Coral Species",2,"6.89655172413793"
16139,6002180,26259,"Australian Coral Species",1,"3.44827586206897"
16140,6002180,26259,"Australian Coral Species",1,"3.44827586206897"
16141,6002180,26259,"Australian Coral Species",3,"10.3448275862069"
16329,6002183,26637,"RLS Basic",4,"4"
16330,6002183,26637,"RLS Basic",12,"12"
16331,6002183,26637,"RLS Basic",11,"11"
16332,6002183,26637,"RLS Basic",1,"1"
16333,6002183,26637,"RLS Basic",7,"7"
16334,6002183,26637,"RLS Basic",5,"5"
16335,6002183,26637,"RLS Basic",5,"5"
16336,6002183,26637,"Australian Coral Species",1,"2.27272727272727"
16337,6002183,26637,"RLS Basic",19,"19"
16338,6002183,26637,"RLS Basic",24,"24"
16339,6002183,26637,"RLS Basic",12,"12"
16340,6002183,26637,"Australian Coral Species",1,"2.27272727272727"
16341,6002183,26637,"Australian Coral Species",1,"2.27272727272727"
16342,6002183,26637,"Australian Coral Species",2,"4.54545454545455"
16343,6002183,26637,"Australian Coral Species",7,"15.9090909090909"
16344,6002183,26637,"Australian Coral Species",3,"6.81818181818182"
16345,6002183,26637,"Australian Coral Species",2,"4.54545454545455"
16346,6002183,26637,"Australian Coral Species",2,"4.54545454545455"
16347,6002183,26637,"Australian Coral Species",7,"15.9090909090909"
16348,6002183,26637,"Australian Coral Species",1,"2.27272727272727"
16349,6002183,26637,"Australian Coral Species",2,"4.54545454545455"
16350,6002183,26637,"Australian Coral Species",14,"31.8181818181818"
16351,6002183,26637,"Australian Coral Species",1,"2.27272727272727"
16361,912344243,26677,"RLS/CATAMI",2,"2"
16362,912344243,26677,"RLS/CATAMI",16,"16"
16363,912344243,26677,"RLS/CATAMI",21,"21"
16364,912344243,26677,"RLS/CATAMI",31,"31"
16365,912344243,26677,"RLS/CATAMI",15,"15"
16366,912344243,26677,"RLS/CATAMI",9,"9"
16367,912344243,26677,"RLS/CATAMI",6,"6"
16368,912344243,26677,"Australian Coral Species",5,"9.09090909090909"
16369,912344243,26677,"Australian Coral Species",1,"1.81818181818182"
16370,912344243,26677,"Australian Coral Species",1,"1.81818181818182"
16371,912344243,26677,"Australian Coral Species",2,"3.63636363636364"
16372,912344243,26677,"Australian Coral Species",1,"1.81818181818182"
16373,912344243,26677,"Australian Coral Species",1,"1.81818181818182"
16374,912344243,26677,"Australian Coral Species",2,"3.63636363636364"
16375,912344243,26677,"Australian Coral Species",3,"5.45454545454545"
16376,912344243,26677,"Australian Coral Species",1,"1.81818181818182"
16377,912344243,26677,"Australian Coral Species",2,"3.63636363636364"
16378,912344243,26677,"Australian Coral Species",1,"1.81818181818182"
16379,912344243,26677,"Australian Coral Species",2,"3.63636363636364"
16380,912344243,26677,"Australian Coral Species",1,"1.81818181818182"
16381,912344243,26677,"Australian Coral Species",4,"7.27272727272727"
16382,912344243,26677,"Australian Coral Species",1,"1.81818181818182"
16383,912344243,26677,"Australian Coral Species",1,"1.81818181818182"
16384,912344243,26677,"Australian Coral Species",1,"1.81818181818182"
16385,912344243,26677,"Australian Coral Species",1,"1.81818181818182"
16386,912344243,26677,"Australian Coral Species",4,"7.27272727272727"
16387,912344243,26677,"Australian Coral Species",3,"5.45454545454545"
16388,912344243,26677,"Australian Coral Species",6,"10.9090909090909"
16389,912344243,26677,"Australian Coral Species",1,"1.81818181818182"
16390,912344243,26677,"Australian Coral Species",3,"5.45454545454545"
16391,912344243,26677,"Australian Coral Species",1,"1.81818181818182"
16392,912344243,26677,"Australian Coral Species",6,"10.9090909090909"
16404,912351931,26723,"Australian Coral Species",16,"16.3265306122449"
16405,912351931,26723,"Australian Coral Species",26,"26.530612244898"
16406,912351931,26723,"Australian Coral Species",3,"3.06122448979592"
16407,912351931,26723,"Australian Coral Species",2,"2.04081632653061"
16408,912351931,26723,"Australian Coral Species",10,"10.2040816326531"
16409,912351931,26723,"Australian Coral Species",5,"5.10204081632653"
16410,912351931,26723,"Australian Coral Species",4,"4.08163265306122"
16411,912351931,26723,"Australian Coral Species",1,"1.02040816326531"
16412,912351931,26723,"Australian Coral Species",6,"6.12244897959184"
16413,912351931,26723,"Australian Coral Species",1,"1.02040816326531"
16414,912351931,26723,"Australian Coral Species",3,"3.06122448979592"
16415,912351931,26723,"Australian Coral Species",4,"4.08163265306122"
16416,912351931,26723,"Australian Coral Species",1,"1.02040816326531"
16417,912351931,26723,"Australian Coral Species",2,"2.04081632653061"
16418,912351931,26723,"Australian Coral Species",1,"1.02040816326531"
16419,912351931,26723,"Australian Coral Species",2,"2.04081632653061"
16420,912351931,26723,"Australian Coral Species",2,"2.04081632653061"
16421,912351931,26723,"Australian Coral Species",3,"3.06122448979592"
16422,912351931,26723,"Australian Coral Species",3,"3.06122448979592"
16423,912351931,26723,"Australian Coral Species",1,"1.02040816326531"
16424,912351931,26723,"Australian Coral Species",2,"2.04081632653061"
16436,3000087,26744,"RLS/Squidle",2,"1.98019801980198"
16437,3000087,26744,"RLS/Squidle",8,"7.92079207920792"
16438,3000087,26744,"RLS/Squidle",1,"0.99009900990099"
16439,3000087,26744,"RLS/Squidle",74,"73.2673267326733"
16440,3000087,26744,"RLS/Squidle",15,"14.8514851485149"
16441,3000087,26744,"RLS/Squidle",1,"0.99009900990099"
16442,912347115,26797,"RLS/CATAMI",5,"5"
16443,912347115,26797,"RLS/CATAMI",15,"15"
16444,912347115,26797,"RLS/CATAMI",14,"14"
16445,912347115,26797,"RLS/CATAMI",4,"4"
16446,912347115,26797,"RLS/CATAMI",1,"1"
16447,912347115,26797,"RLS/CATAMI",2,"2"
16448,912347115,26797,"RLS/CATAMI",22,"22"
16449,912347115,26797,"RLS/CATAMI",5,"5"
16450,912347115,26797,"RLS/CATAMI",1,"1"
16451,912347115,26797,"RLS/CATAMI",3,"3"
16452,912347115,26797,"RLS/CATAMI",1,"1"
16453,912347115,26797,"RLS/CATAMI",7,"7"
16454,912347115,26797,"Australian Coral Species",5,"41.6666666666667"
16455,912347115,26797,"RLS/CATAMI",20,"20"
16456,912347115,26797,"Australian Coral Species",1,"8.33333333333333"
16457,912347115,26797,"Australian Coral Species",1,"8.33333333333333"
16458,912347115,26797,"Australian Coral Species",1,"8.33333333333333"
16459,912347115,26797,"Australian Coral Species",1,"8.33333333333333"
16460,912347115,26797,"Australian Coral Species",1,"8.33333333333333"
16461,912347115,26797,"Australian Coral Species",1,"8.33333333333333"
16462,912347115,26797,"Australian Coral Species",1,"8.33333333333333"
16560,912343534,26911,"RLS/Squidle",3,"3"
16561,912343534,26911,"RLS/Squidle",6,"6"
16562,912343534,26911,"RLS/Squidle",7,"7"
16563,912343534,26911,"RLS/Squidle",4,"4"
16564,912343534,26911,"RLS/Squidle",3,"3"
16565,912343534,26911,"RLS/Squidle",1,"1"
16566,912343534,26911,"RLS/Squidle",30,"30"
16567,912343534,26911,"RLS/Squidle",45,"45"
16568,912343534,26911,"RLS/Squidle",1,"1"
16964,912341946,27510,"RLS/Squidle",1,"0.99009900990099"
16965,912341946,27510,"RLS/Squidle",1,"0.99009900990099"
16966,912341946,27510,"RLS/Squidle",1,"0.99009900990099"
16967,912341946,27510,"RLS/Squidle",1,"0.99009900990099"
16968,912341946,27510,"RLS/Squidle",19,"18.8118811881188"
16969,912341946,27510,"RLS/Squidle",1,"0.99009900990099"
16970,912341946,27510,"RLS/Squidle",5,"4.95049504950495"
16971,912341946,27510,"RLS/Squidle",18,"17.8217821782178"
16972,912341946,27510,"RLS/Squidle",4,"3.96039603960396"
16973,912341946,27510,"RLS/Squidle",4,"3.96039603960396"
16974,912341946,27510,"RLS/Squidle",37,"36.6336633663366"
16975,912341946,27510,"RLS/Squidle",3,"2.97029702970297"
16976,912341946,27510,"RLS/Squidle",1,"0.99009900990099"
16977,912341946,27510,"RLS/Squidle",5,"4.95049504950495"
16978,912346913,27525,"RLS/Squidle",2,"1.98019801980198"
16979,912346913,27525,"RLS/Squidle",3,"2.97029702970297"
16980,912346913,27525,"RLS/Squidle",14,"13.8613861386139"
16981,912346913,27525,"RLS/Squidle",12,"11.8811881188119"
16982,912346913,27525,"RLS/Squidle",7,"6.93069306930693"
16983,912346913,27525,"RLS/Squidle",5,"4.95049504950495"
16984,912346913,27525,"RLS/Squidle",55,"54.4554455445545"
16985,912346913,27525,"RLS/Squidle",2,"1.98019801980198"
16986,912346913,27525,"RLS/Squidle",1,"0.99009900990099"
17067,912352122,27720,"Australian Coral Species",1,"0.970873786407767"
17068,912352122,27720,"Australian Coral Species",30,"29.126213592233"
17069,912352122,27720,"Australian Coral Species",42,"40.7766990291262"
17070,912352122,27720,"Australian Coral Species",8,"7.76699029126214"
17071,912352122,27720,"Australian Coral Species",2,"1.94174757281553"
17072,912352122,27720,"Australian Coral Species",1,"0.970873786407767"
17073,912352122,27720,"Australian Coral Species",1,"0.970873786407767"
17074,912352122,27720,"Australian Coral Species",1,"0.970873786407767"
17075,912352122,27720,"Australian Coral Species",5,"4.85436893203883"
17076,912352122,27720,"Australian Coral Species",2,"1.94174757281553"
17077,912352122,27720,"Australian Coral Species",1,"0.970873786407767"
17078,912352122,27720,"Australian Coral Species",2,"1.94174757281553"
17079,912352122,27720,"Australian Coral Species",1,"0.970873786407767"
17080,912352122,27720,"Australian Coral Species",1,"0.970873786407767"
17081,912352122,27720,"Australian Coral Species",1,"0.970873786407767"
17082,912352122,27720,"Australian Coral Species",1,"0.970873786407767"
17083,912352122,27720,"Australian Coral Species",2,"1.94174757281553"
17084,912352122,27720,"Australian Coral Species",1,"0.970873786407767"
17130,912341953,27839,"RLS/Squidle",1,"1.11111111111111"
17131,912341953,27839,"RLS/Squidle",1,"1.11111111111111"
17132,912341953,27839,"RLS/Squidle",11,"12.2222222222222"
17133,912341953,27839,"RLS/Squidle",1,"1.11111111111111"
17134,912341953,27839,"RLS/Squidle",36,"40"
17135,912341953,27839,"RLS/Squidle",13,"14.4444444444444"
17136,912341953,27839,"RLS/Squidle",6,"6.66666666666667"
17137,912341953,27839,"RLS/Squidle",21,"23.3333333333333"
17633,912346758,28624,"RLS/Squidle",1,"1"
17634,912346758,28624,"RLS/Squidle",1,"1"
17635,912346758,28624,"RLS/Squidle",2,"2"
17636,912346758,28624,"RLS/Squidle",1,"1"
17637,912346758,28624,"RLS/Squidle",1,"1"
17638,912346758,28624,"RLS/Squidle",2,"2"
17639,912346758,28624,"RLS/Squidle",2,"2"
17640,912346758,28624,"RLS/Squidle",8,"8"
17641,912346758,28624,"RLS/Squidle",25,"25"
17642,912346758,28624,"RLS/Squidle",38,"38"
17643,912346758,28624,"RLS/Squidle",7,"7"
17644,912346758,28624,"RLS/Squidle",5,"5"
17645,912346758,28624,"RLS/Squidle",7,"7"
17716,6002156,28743,"RLS/CATAMI",5,"5"
17717,6002156,28743,"RLS/CATAMI",3,"3"
17718,6002156,28743,"RLS/CATAMI",1,"1"
17719,6002156,28743,"RLS/CATAMI",1,"1"
17720,6002156,28743,"RLS/CATAMI",1,"1"
17721,6002156,28743,"RLS/CATAMI",3,"3"
17722,6002156,28743,"RLS/CATAMI",4,"4"
17723,6002156,28743,"RLS/CATAMI",3,"3"
17724,6002156,28743,"RLS/CATAMI",9,"9"
17725,6002156,28743,"RLS/CATAMI",9,"9"
17726,6002156,28743,"RLS/CATAMI",3,"3"
17727,6002156,28743,"RLS/CATAMI",3,"3"
17728,6002156,28743,"RLS/CATAMI",1,"1"
17729,6002156,28743,"RLS/CATAMI",1,"1"
17730,6002156,28743,"RLS/CATAMI",9,"9"
17731,6002156,28743,"RLS/CATAMI",6,"6"
17732,6002156,28743,"RLS/CATAMI",38,"38"
17733,6002156,28743,"Australian Coral Species",1,"7.14285714285714"
17734,6002156,28743,"Australian Coral Species",1,"7.14285714285714"
17735,6002156,28743,"Australian Coral Species",4,"28.5714285714286"
17736,6002156,28743,"Australian Coral Species",2,"14.2857142857143"
17737,6002156,28743,"Australian Coral Species",1,"7.14285714285714"
17738,6002156,28743,"Australian Coral Species",4,"28.5714285714286"
17739,6002156,28743,"Australian Coral Species",1,"7.14285714285714"
17740,912347684,28805,"RLS/CATAMI",3,"3"
17741,912347684,28805,"RLS/CATAMI",1,"1"
17742,912347684,28805,"RLS/CATAMI",6,"6"
17743,912347684,28805,"RLS/CATAMI",12,"12"
17744,912347684,28805,"RLS/CATAMI",1,"1"
17745,912347684,28805,"RLS/CATAMI",1,"1"
17746,912347684,28805,"RLS/CATAMI",10,"10"
17747,912347684,28805,"Australian Coral Species",11,"32.3529411764706"
17748,912347684,28805,"RLS/CATAMI",1,"1"
17749,912347684,28805,"RLS/CATAMI",57,"57"
17750,912347684,28805,"RLS/CATAMI",6,"6"
17751,912347684,28805,"RLS/CATAMI",1,"1"
17752,912347684,28805,"RLS/CATAMI",1,"1"
17753,912347684,28805,"Australian Coral Species",3,"8.82352941176471"
17754,912347684,28805,"Australian Coral Species",1,"2.94117647058824"
17755,912347684,28805,"Australian Coral Species",1,"2.94117647058824"
17756,912347684,28805,"Australian Coral Species",1,"2.94117647058824"
17757,912347684,28805,"Australian Coral Species",1,"2.94117647058824"
17758,912347684,28805,"Australian Coral Species",1,"2.94117647058824"
17759,912347684,28805,"Australian Coral Species",3,"8.82352941176471"
17760,912347684,28805,"Australian Coral Species",1,"2.94117647058824"
17761,912347684,28805,"Australian Coral Species",1,"2.94117647058824"
17762,912347684,28805,"Australian Coral Species",1,"2.94117647058824"
17763,912347684,28805,"Australian Coral Species",9,"26.4705882352941"
17840,912343755,28909,"RLS/CATAMI",6,"6"
17841,912343755,28909,"RLS/CATAMI",4,"4"
17842,912343755,28909,"RLS/CATAMI",8,"8"
17843,912343755,28909,"RLS/CATAMI",1,"1"
17844,912343755,28909,"RLS/CATAMI",5,"5"
17845,912343755,28909,"RLS/CATAMI",9,"9"
17846,912343755,28909,"RLS/CATAMI",30,"30"
17847,912343755,28909,"RLS/CATAMI",11,"11"
17848,912343755,28909,"RLS/CATAMI",2,"2"
17849,912343755,28909,"RLS/CATAMI",1,"1"
17850,912343755,28909,"RLS/CATAMI",12,"12"
17851,912343755,28909,"RLS/CATAMI",11,"11"
17852,912343755,28909,"Australian Coral Species",3,"8.33333333333333"
17853,912343755,28909,"Australian Coral Species",5,"13.8888888888889"
17854,912343755,28909,"Australian Coral Species",3,"8.33333333333333"
17855,912343755,28909,"Australian Coral Species",1,"2.77777777777778"
17856,912343755,28909,"Australian Coral Species",1,"2.77777777777778"
17857,912343755,28909,"Australian Coral Species",3,"8.33333333333333"
17858,912343755,28909,"Australian Coral Species",1,"2.77777777777778"
17859,912343755,28909,"Australian Coral Species",13,"36.1111111111111"
17860,912343755,28909,"Australian Coral Species",6,"16.6666666666667"
17953,3000191,29086,"RLS/Squidle",48,"53.3333333333333"
17954,3000191,29086,"RLS/Squidle",7,"7.77777777777778"
17955,3000191,29086,"RLS/Squidle",2,"2.22222222222222"
17956,3000191,29086,"RLS/Squidle",2,"2.22222222222222"
17957,3000191,29086,"RLS/Squidle",8,"8.88888888888889"
17958,3000191,29086,"RLS/Squidle",18,"20"
17959,3000191,29086,"RLS/Squidle",1,"1.11111111111111"
17960,3000191,29086,"RLS/Squidle",2,"2.22222222222222"
17961,3000191,29086,"RLS/Squidle",2,"2.22222222222222"
18006,3002599,29257,"RLS/Squidle",5,"5"
18007,3002599,29257,"RLS/Squidle",2,"2"
18008,3002599,29257,"RLS/Squidle",1,"1"
18009,3002599,29257,"RLS/Squidle",10,"10"
18010,3002599,29257,"RLS/Squidle",1,"1"
18011,3002599,29257,"RLS/Squidle",4,"4"
18012,3002599,29257,"RLS/Squidle",8,"8"
18013,3002599,29257,"RLS/Squidle",8,"8"
18014,3002599,29257,"RLS/Squidle",11,"11"
18015,3002599,29257,"RLS/Squidle",31,"31"
18016,3002599,29257,"RLS/Squidle",1,"1"
18017,3002599,29257,"RLS/Squidle",11,"11"
18018,3002599,29257,"RLS/Squidle",6,"6"
18019,3002599,29257,"RLS/Squidle",1,"1"
18090,912344180,29410,"Australian Coral Species",1,"0.952380952380952"
18091,912344180,29410,"RLS/CATAMI",4,"4"
18092,912344180,29410,"RLS/CATAMI",37,"37"
18093,912344180,29410,"Australian Coral Species",17,"16.1904761904762"
18094,912344180,29410,"Australian Coral Species",2,"1.9047619047619"
18095,912344180,29410,"RLS/CATAMI",21,"21"
18096,912344180,29410,"Australian Coral Species",14,"13.3333333333333"
18097,912344180,29410,"Australian Coral Species",1,"0.952380952380952"
18098,912344180,29410,"RLS/CATAMI",30,"30"
18099,912344180,29410,"RLS/CATAMI",2,"2"
18100,912344180,29410,"RLS/CATAMI",2,"2"
18101,912344180,29410,"RLS/CATAMI",1,"1"
18102,912344180,29410,"Australian Coral Species",5,"4.76190476190476"
18103,912344180,29410,"RLS/CATAMI",3,"3"
18104,912344180,29410,"Australian Coral Species",1,"0.952380952380952"
18105,912344180,29410,"Australian Coral Species",1,"0.952380952380952"
18106,912344180,29410,"Australian Coral Species",1,"0.952380952380952"
18107,912344180,29410,"Australian Coral Species",1,"0.952380952380952"
18108,912344180,29410,"Australian Coral Species",2,"1.9047619047619"
18109,912344180,29410,"Australian Coral Species",1,"0.952380952380952"
18110,912344180,29410,"Australian Coral Species",1,"0.952380952380952"
18111,912344180,29410,"Australian Coral Species",1,"0.952380952380952"
18112,912344180,29410,"Australian Coral Species",2,"1.9047619047619"
18113,912344180,29410,"Australian Coral Species",1,"0.952380952380952"
18114,912344180,29410,"Australian Coral Species",1,"0.952380952380952"
18115,912344180,29410,"Australian Coral Species",2,"1.9047619047619"
18116,912344180,29410,"Australian Coral Species",1,"0.952380952380952"
18117,912344180,29410,"Australian Coral Species",1,"0.952380952380952"
18118,912344180,29410,"Australian Coral Species",1,"0.952380952380952"
18119,912344180,29410,"Australian Coral Species",1,"0.952380952380952"
18120,912344180,29410,"Australian Coral Species",2,"1.9047619047619"
18121,912344180,29410,"Australian Coral Species",1,"0.952380952380952"
18122,912344180,29410,"Australian Coral Species",1,"0.952380952380952"
18123,912344180,29410,"Australian Coral Species",1,"0.952380952380952"
18124,912344180,29410,"Australian Coral Species",3,"2.85714285714286"
18125,912344180,29410,"Australian Coral Species",24,"22.8571428571429"
18126,912344180,29410,"Australian Coral Species",5,"4.76190476190476"
18127,912344180,29410,"Australian Coral Species",2,"1.9047619047619"
18128,912344180,29410,"Australian Coral Species",1,"0.952380952380952"
18129,912344180,29410,"Australian Coral Species",1,"0.952380952380952"
18130,912344180,29410,"Australian Coral Species",4,"3.80952380952381"
18131,912344180,29410,"Australian Coral Species",1,"0.952380952380952"
18225,912347116,29529,"RLS/CATAMI",2,"2"
18226,912347116,29529,"RLS/CATAMI",1,"1"
18227,912347116,29529,"RLS/CATAMI",7,"7"
18228,912347116,29529,"RLS/CATAMI",21,"21"
18229,912347116,29529,"RLS/CATAMI",1,"1"
18230,912347116,29529,"RLS/CATAMI",3,"3"
18231,912347116,29529,"RLS/CATAMI",2,"2"
18232,912347116,29529,"RLS/CATAMI",30,"30"
18233,912347116,29529,"Australian Coral Species",21,"56.7567567567568"
18234,912347116,29529,"RLS/CATAMI",25,"25"
18235,912347116,29529,"RLS/CATAMI",1,"1"
18236,912347116,29529,"RLS/CATAMI",1,"1"
18237,912347116,29529,"RLS/CATAMI",2,"2"
18238,912347116,29529,"RLS/CATAMI",2,"2"
18239,912347116,29529,"RLS/CATAMI",2,"2"
18240,912347116,29529,"Australian Coral Species",1,"2.7027027027027"
18241,912347116,29529,"Australian Coral Species",1,"2.7027027027027"
18242,912347116,29529,"Australian Coral Species",1,"2.7027027027027"
18243,912347116,29529,"Australian Coral Species",1,"2.7027027027027"
18244,912347116,29529,"Australian Coral Species",1,"2.7027027027027"
18245,912347116,29529,"Australian Coral Species",1,"2.7027027027027"
18246,912347116,29529,"Australian Coral Species",1,"2.7027027027027"
18247,912347116,29529,"Australian Coral Species",1,"2.7027027027027"
18248,912347116,29529,"Australian Coral Species",2,"5.40540540540541"
18249,912347116,29529,"Australian Coral Species",6,"16.2162162162162"
18402,912343160,29850,"RLS/CATAMI",9,"9"
18403,912343160,29850,"RLS/CATAMI",14,"14"
18404,912343160,29850,"RLS/CATAMI",19,"19"
18405,912343160,29850,"RLS/CATAMI",30,"30"
18406,912343160,29850,"Australian Coral Species",1,"7.69230769230769"
18407,912343160,29850,"RLS/CATAMI",1,"1"
18408,912343160,29850,"RLS/CATAMI",4,"4"
18409,912343160,29850,"RLS/CATAMI",2,"2"
18410,912343160,29850,"RLS/CATAMI",18,"18"
18411,912343160,29850,"RLS/CATAMI",1,"1"
18412,912343160,29850,"RLS/CATAMI",1,"1"
18413,912343160,29850,"RLS/CATAMI",1,"1"
18414,912343160,29850,"Australian Coral Species",1,"7.69230769230769"
18415,912343160,29850,"Australian Coral Species",1,"7.69230769230769"
18416,912343160,29850,"Australian Coral Species",2,"15.3846153846154"
18417,912343160,29850,"Australian Coral Species",5,"38.4615384615385"
18418,912343160,29850,"Australian Coral Species",1,"7.69230769230769"
18419,912343160,29850,"Australian Coral Species",1,"7.69230769230769"
18420,912343160,29850,"Australian Coral Species",1,"7.69230769230769"
18447,912343800,29909,"RLS/CATAMI",15,"15"
18448,912343800,29909,"RLS/CATAMI",1,"1"
18449,912343800,29909,"RLS/CATAMI",11,"11"
18450,912343800,29909,"RLS/CATAMI",37,"37"
18451,912343800,29909,"RLS/CATAMI",17,"17"
18452,912343800,29909,"RLS/CATAMI",7,"7"
18453,912343800,29909,"Australian Coral Species",1,"3.03030303030303"
18454,912343800,29909,"RLS/CATAMI",1,"1"
18455,912343800,29909,"RLS/CATAMI",6,"6"
18456,912343800,29909,"RLS/CATAMI",3,"3"
18457,912343800,29909,"RLS/CATAMI",2,"2"
18458,912343800,29909,"Australian Coral Species",2,"6.06060606060606"
18459,912343800,29909,"Australian Coral Species",1,"3.03030303030303"
18460,912343800,29909,"Australian Coral Species",2,"6.06060606060606"
18461,912343800,29909,"Australian Coral Species",1,"3.03030303030303"
18462,912343800,29909,"Australian Coral Species",1,"3.03030303030303"
18463,912343800,29909,"Australian Coral Species",1,"3.03030303030303"
18464,912343800,29909,"Australian Coral Species",1,"3.03030303030303"
18465,912343800,29909,"Australian Coral Species",1,"3.03030303030303"
18466,912343800,29909,"Australian Coral Species",1,"3.03030303030303"
18467,912343800,29909,"Australian Coral Species",1,"3.03030303030303"
18468,912343800,29909,"Australian Coral Species",2,"6.06060606060606"
18469,912343800,29909,"Australian Coral Species",6,"18.1818181818182"
18470,912343800,29909,"Australian Coral Species",1,"3.03030303030303"
18471,912343800,29909,"Australian Coral Species",1,"3.03030303030303"
18472,912343800,29909,"Australian Coral Species",1,"3.03030303030303"
18473,912343800,29909,"Australian Coral Species",1,"3.03030303030303"
18474,912343800,29909,"Australian Coral Species",5,"15.1515151515152"
18475,912343800,29909,"Australian Coral Species",3,"9.09090909090909"
18503,912343236,29964,"RLS/CATAMI",23,"23"
18504,912343236,29964,"RLS/CATAMI",23,"23"
18505,912343236,29964,"RLS/CATAMI",1,"1"
18506,912343236,29964,"RLS/CATAMI",3,"3"
18507,912343236,29964,"RLS/CATAMI",29,"29"
18508,912343236,29964,"RLS/CATAMI",1,"1"
18509,912343236,29964,"RLS/CATAMI",1,"1"
18510,912343236,29964,"RLS/CATAMI",1,"1"
18511,912343236,29964,"RLS/CATAMI",9,"9"
18512,912343236,29964,"Australian Coral Species",17,"45.9459459459459"
18513,912343236,29964,"Australian Coral Species",1,"2.7027027027027"
18514,912343236,29964,"RLS/CATAMI",1,"1"
18515,912343236,29964,"RLS/CATAMI",8,"8"
18516,912343236,29964,"Australian Coral Species",2,"5.40540540540541"
18517,912343236,29964,"Australian Coral Species",1,"2.7027027027027"
18518,912343236,29964,"Australian Coral Species",1,"2.7027027027027"
18519,912343236,29964,"Australian Coral Species",1,"2.7027027027027"
18520,912343236,29964,"Australian Coral Species",13,"35.1351351351351"
18521,912343236,29964,"Australian Coral Species",1,"2.7027027027027"
18563,912344608,30072,"RLS/Squidle",12,"11.4285714285714"
18564,912344608,30072,"RLS/Squidle",2,"1.9047619047619"
18565,912344608,30072,"RLS/Squidle",17,"16.1904761904762"
18566,912344608,30072,"RLS/Squidle",2,"1.9047619047619"
18567,912344608,30072,"RLS/Squidle",1,"0.952380952380952"
18568,912344608,30072,"RLS/Squidle",3,"2.85714285714286"
18569,912344608,30072,"RLS/Squidle",1,"0.952380952380952"
18570,912344608,30072,"RLS/Squidle",4,"3.80952380952381"
18571,912344608,30072,"RLS/Squidle",2,"1.9047619047619"
18572,912344608,30072,"RLS/Squidle",35,"33.3333333333333"
18573,912344608,30072,"RLS/Squidle",3,"2.85714285714286"
18574,912344608,30072,"RLS/Squidle",1,"0.952380952380952"
18575,912344608,30072,"RLS/Squidle",1,"0.952380952380952"
18576,912344608,30072,"RLS/Squidle",21,"20"
18586,912347580,30175,"RLS/CATAMI",22,"22"
18587,912347580,30175,"RLS/CATAMI",9,"9"
18588,912347580,30175,"RLS/CATAMI",1,"1"
18589,912347580,30175,"RLS/CATAMI",18,"18"
18590,912347580,30175,"RLS/CATAMI",2,"2"
18591,912347580,30175,"RLS/CATAMI",9,"9"
18592,912347580,30175,"RLS/CATAMI",12,"12"
18593,912347580,30175,"RLS/CATAMI",6,"6"
18594,912347580,30175,"Australian Coral Species",5,"22.7272727272727"
18595,912347580,30175,"RLS/CATAMI",13,"13"
18596,912347580,30175,"RLS/CATAMI",5,"5"
18597,912347580,30175,"RLS/CATAMI",3,"3"
18598,912347580,30175,"Australian Coral Species",1,"4.54545454545455"
18599,912347580,30175,"Australian Coral Species",1,"4.54545454545455"
18600,912347580,30175,"Australian Coral Species",14,"63.6363636363636"
18601,912347580,30175,"Australian Coral Species",1,"4.54545454545455"
18662,912344244,30405,"RLS/CATAMI",16,"16"
18663,912344244,30405,"RLS/CATAMI",5,"5"
18664,912344244,30405,"RLS/CATAMI",36,"36"
18665,912344244,30405,"RLS/CATAMI",32,"32"
18666,912344244,30405,"RLS/CATAMI",4,"4"
18667,912344244,30405,"Australian Coral Species",1,"3.03030303030303"
18668,912344244,30405,"RLS/CATAMI",6,"6"
18669,912344244,30405,"RLS/CATAMI",1,"1"
18670,912344244,30405,"Australian Coral Species",1,"3.03030303030303"
18671,912344244,30405,"Australian Coral Species",2,"6.06060606060606"
18672,912344244,30405,"Australian Coral Species",1,"3.03030303030303"
18673,912344244,30405,"Australian Coral Species",1,"3.03030303030303"
18674,912344244,30405,"Australian Coral Species",1,"3.03030303030303"
18675,912344244,30405,"Australian Coral Species",1,"3.03030303030303"
18676,912344244,30405,"Australian Coral Species",1,"3.03030303030303"
18677,912344244,30405,"Australian Coral Species",1,"3.03030303030303"
18678,912344244,30405,"Australian Coral Species",1,"3.03030303030303"
